あへん煙に関する罪,,,10000,名詞,一般,*,*,*,*,*,*,*,criminal_202410
遺棄,,,10000,名詞,一般,*,*,*,*,*,*,*,criminal_202410
遺棄致死傷,,,10000,名詞,一般,*,*,*,*,*,*,*,criminal_202410
遺棄致死,,,10000,名詞,一般,*,*,*,*,*,*,*,criminal_202410
遺棄致傷,,,10000,名詞,一般,*,*,*,*,*,*,*,criminal_202410
威迫,,,10000,名詞,一般,*,*,*,*,*,*,*,criminal_202410
印章偽造,,,10000,名詞,一般,*,*,*,*,*,*,*,criminal_202410
飲料水に関する罪,,,10000,名詞,一般,*,*,*,*,*,*,*,criminal_202410
往来危険,,,10000,名詞,一般,*,*,*,*,*,*,*,criminal_202410
往来危険による汽車転覆等,,,10000,名詞,一般,*,*,*,*,*,*,*,criminal_202410
往来妨害,,,10000,名詞,一般,*,*,*,*,*,*,*,criminal_202410
往来妨害致死傷,,,10000,名詞,一般,*,*,*,*,*,*,*,criminal_202410
往来妨害致死,,,10000,名詞,一般,*,*,*,*,*,*,*,criminal_202410
往来妨害致傷,,,10000,名詞,一般,*,*,*,*,*,*,*,criminal_202410
往来を妨害,,,10000,名詞,一般,*,*,*,*,*,*,*,criminal_202410
横領,,,10000,名詞,一般,*,*,*,*,*,*,*,criminal_202410
外患,,,10000,名詞,一般,*,*,*,*,*,*,*,criminal_202410
外国国章損壊,,,10000,名詞,一般,*,*,*,*,*,*,*,criminal_202410
過失運転致死傷,,,10000,名詞,一般,*,*,*,*,*,*,*,criminal_202410
過失往来危険,,,10000,名詞,一般,*,*,*,*,*,*,*,criminal_202410
過失建造物等浸害,,,10000,名詞,一般,*,*,*,*,*,*,*,criminal_202410
過失致死傷,,,10000,名詞,一般,*,*,*,*,*,*,*,criminal_202410
過失致死,,,10000,名詞,一般,*,*,*,*,*,*,*,criminal_202410
過失致傷,,,10000,名詞,一般,*,*,*,*,*,*,*,criminal_202410
過失墜落,,,10000,名詞,一般,*,*,*,*,*,*,*,criminal_202410
加重封印等破棄等,,,10000,名詞,一般,*,*,*,*,*,*,*,criminal_202410
ガス漏出等,,,10000,名詞,一般,*,*,*,*,*,*,*,criminal_202410
ガス漏出等致死傷,,,10000,名詞,一般,*,*,*,*,*,*,*,criminal_202410
ガス漏出等致死,,,10000,名詞,一般,*,*,*,*,*,*,*,criminal_202410
