ゾロアスター教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ズルワーン教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
マズダク教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ミトラ教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
マンダ教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
サービア教徒,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
マニ教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
グノーシス主義,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ユダヤ教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
パリサイ派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
サドカイ派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
エッセネ派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ラビ・ユダヤ教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
キリスト教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
アリウス派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ユニテリアン,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
正教会,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ギリシャ正教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ギリシャ正教会,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ルーマニア正教会,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ロシア正教会,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
東方諸教会,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ネストリウス派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
アッシリア東方教会,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
非カルケドン派正教会,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
単性論派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
合性論派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
アルメニア使徒教会,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
コプト正教会,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
エチオピア正教会,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
シリア正教会,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
カトリック教会,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
東方典礼カトリック教会,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
マロン典礼カトリック教会,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
マロン派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
復古カトリック教会,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ケルト系キリスト教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
聖公会,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
イングランド国教会,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
米国聖公会,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
プロテスタント,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ルター派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
改革派教会,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
カルヴァン主義,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
改革長老教会,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
オランダ改革派教会,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
長老派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
スコットランド国教会,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ピューリタン,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
クエーカー,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
会衆派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
バプテスト,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
メソジスト,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
アルミニウス主義,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
救世軍,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ホーリネス,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ペンテコステ派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ラディカル・リフォーメーション,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
根本的宗教改革,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
アナバプテスト,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
再洗礼派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
メノナイト,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
アーミッシュ,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
エホバの証人,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
末日聖徒イエス・キリスト教会,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
モルモン教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
世界平和統一家庭連合,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
統一教会,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
クリスチャン・サイエンス,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ファミリー・インターナショナル,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
キリスト教福音宣教会,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
人民寺院,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ユニテリアン主義,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ユニテリアン・ユニヴァーサリズム,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
全能神,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
セブンスデー・アドベンチスト教会,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
新エルサレム教会,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
神の十戒復古運動,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ニューソート,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
イスラム教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
イバード派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
スンニ派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ハナフィー学派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
マーリク学派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
シャーフィイー学派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ハンバル学派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ワッハーブ派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
シーア派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ザイド派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
十二イマーム派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
バーブ教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
バハイ教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
イスマーイール派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ムスタアリー派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ニザール派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ドゥルーズ派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
アラウィー派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
アレヴィー派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
アフマディーヤ,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ラホール派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
カーディヤーン派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
スーフィズム,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
イスラム神秘主義,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ネーション・オブ・イスラム,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ヒンドゥー教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
シク教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
バラモン教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
正統バラモン六派哲学,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
サーンキヤ学派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ヨーガ学派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ニヤーヤ学派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ヴァイシェーシカ学派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ミーマーンサー学派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ヴェーダーンタ学派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ヴィシュヌ派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
バーガヴァタ派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
マドヴァ派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ヴィシュヌスヴァーミン派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ニンバールカ派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ヴァッラバーチャーリヤ派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
チャイタニヤ派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
パンチャラートラ派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
シヴァ派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
聖典シヴァ派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
カシミール・シヴァ派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
パーシュパタ派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
獣主派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
シャークタ派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
女神崇拝派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ラセーシュバラ派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
水銀派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
リンガーヤタ派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
カーパーリカ派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
スマールタ派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
新興宗派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ブラフモ・サマージ,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
プラールタナー・サマージ,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
アーリヤ・サマージ,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
神智学協会,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ラーマクリシュナ・ミッション,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
シュリー・ナーラーヤナ法普及協会,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ジャイナ教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
白衣派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
シュベーターンバラ,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
デーラーヴァーシー派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
スターナクヴァーシー派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
裸行派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ディガンバラ,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
テーラーパンティ派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ヴィスパンティ派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
ロンカー派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
仏教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
大乗仏教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
声聞乗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
縁覚乗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
菩薩乗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
小乗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
大乗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
三転法輪説,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
初転法輪,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
第二転法輪,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
第三転法輪,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
顕密二教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
顕教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
密教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
中観派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
瑜伽行唯識,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
インド仏教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
初期仏教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
原始仏教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
根本仏教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
部派仏教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
アビダルマ仏教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
上座部,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
大衆部,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
説一切有部,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
中期仏教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
部派仏教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
後期仏教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
部派仏教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
後期大乗仏教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
新仏教運動,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
南伝仏教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
上座部仏教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
南方上座部,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
南方分別説部,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
大寺派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
無畏山寺派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
祇多林寺派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
北伝仏教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
中国仏教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
律宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
南山律宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
涅槃宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
天台宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
三論宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
地論宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
摂論宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
法相宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
華厳宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
浄土教,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
白蓮宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
禅宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
牛頭宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
保唐宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
浄衆宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
北宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
南宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
荷澤宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
洪西宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
曹洞宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
臨済宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
楊岐派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
黄龍派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
雲門宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
法眼宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
い仰宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
華厳宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
曹渓宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
三論宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
成実宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
法相宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
倶舎宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
華厳宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
律宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
真言宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
東寺,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
東寺派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
高野山真言宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
長谷寺,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
豊山派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
智積院,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
智山派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
仁和寺,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
御室派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
醍醐寺,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
醍醐派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
大覚寺,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
大覚寺派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
善通寺,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
善通寺派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
信貴山寺,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
信貴山派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
圓光寺,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
真言律宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
天台宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
延暦寺,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
山門派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
園城寺,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
天台寺門宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
西教寺,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
天台真盛宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
四天王寺,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
和宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
法隆寺,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
聖徳宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
浅草寺,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
聖観音宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
聖護院,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
本山修験宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
浄土宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
鎮西派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
西山派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
浄土真宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
浄土真宗本願寺派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
真宗大谷派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
真宗高田派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
真宗佛光寺派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
真宗興正派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
真宗木辺派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
真宗出雲路派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
真宗誠照寺派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
真宗三門徒派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
真宗山元派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
真宗浄興寺派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
浄土真宗東本願寺派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
浄土真宗親鸞会,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
時宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
融通念仏宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
日蓮宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
日蓮正宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
創価学会,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
日蓮法華宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
日蓮本宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
日蓮主義仏立講,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
国柱会,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
日本山妙法寺大僧伽,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
禅宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
臨済宗,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
南禅寺,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
南禅寺派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
妙心寺,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
妙心寺派,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
大徳寺,,,10000,名詞,一般,*,*,*,*,*,*,*,religion_202412
